COBOL;Use_Binary;Avoid using binary data type in mainframes;https://doc.casthighlight.com/CloudReady_Use_Binary?auth=e8a41516094402cc1adbf7292c1cc4a0;Id_158;Binary;
COBOL;Use_CAPanvaletCommand;Avoid using CA Panvalet Command in mainframes specific of Z/OS;https://doc.casthighlight.com/CloudReady_Use_CAPanvaletCommand?auth=0918c96fd7c13d82b55b229d685e56ea;Id_159;CAPanvaletCommand;
COBOL;Use_DLICalls;Avoid using DL/I Calls;https://doc.casthighlight.com/CloudReady_Use_DLICalls?auth=10ecd5f2d41f7f2bbcec383d2e0da8e1;Id_160;DLICalls;
COBOL;Use_DoubleByteCharacter;Avoid using Double Byte character in mainframes;https://doc.casthighlight.com/CloudReady_Use_DoubleByteCharacter?auth=41152618272d3b936fca34727fad9258;Id_161;DoubleByteCharacter;
COBOL;Use_GOTO_statement;Avoid using GOTO statements in mainframes;https://doc.casthighlight.com/CloudReady_Use_GOTO_statement?auth=75f933c3cb4bf1ef6031eb5c1410083e;Id_162;GOTO_statement;
COBOL;Use_DecimalPointComma;Avoid using DECIMAL POINT IS A COMMA clause in mainframes specific to Z/OS;https://doc.casthighlight.com/CloudReady_Use_DecimalPointComma?auth=2f5d8c3ece3fcccccffd37d775b6aaf8;Id_163;DecimalPointComma;
COBOL;Use_CurrencySign;Avoid using CURRENCY SIGN clause in mainframes specific to Z/OS;https://doc.casthighlight.com/CloudReady_Use_CurrencySign?auth=690115522b885906dc2de32bd7529a3e;Id_165;CurrencySign;
COBOL;Use_OccurClause;Avoid using OCCURS clause in mainframes;https://doc.casthighlight.com/CloudReady_Use_OccurClause?auth=def0c6fe6d66038093d7aa829dd434f7;Id_178;OccurClause;
COBOL;Use_RedefinesClause;Avoid using REDEFINES clause in mainframes;https://doc.casthighlight.com/CloudReady_Use_RedefinesClause?auth=cb4d66218c898c49e8782474eca96e62;Id_193;RedefinesClause;
COBOL;Use_DummyTable;Avoid using the SYSIBM.SYSDUMMY1 dummy table in mainframes;https://doc.casthighlight.com/CloudReady_Use_DummyTable?auth=22c6341c826794a82a3d174a454f3707;Id_194;DummyTable;
CPP;Use_Access_Control;Using Access Control List;https://doc.casthighlight.com/CloudReady_Use_Access_Control?auth=810dbb62ba6ce167e0e3a5425bf7691d;Id_071;New_AccessControlList;
CPP;Use_File_System;Using file system;https://doc.casthighlight.com/CloudReady_Use_File_System?auth=b1fede2ca6e441c908b1f4563b375e0c;Id_057;HardCodedPath;
CPP;Use_OS_Dependency;Using system DLLs;https://doc.casthighlight.com/CloudReady_Use_OS_Dependency?auth=c3085dd64ed56376c64524d05272de5d;Id_038;DllImport;
CPP;Directory_Manipulation_Practice;Perform Directory Manipulation;https://doc.casthighlight.com/CloudReady_Directory_Manipulation_Practice?auth=977d0e61c5d240f729856db9d227aaf5;Id_171;DirectoryCurrent;
CPP;Directory_Manipulation_Practice;Perform Directory Manipulation;https://doc.casthighlight.com/CloudReady_Directory_Manipulation_Practice?auth=977d0e61c5d240f729856db9d227aaf5;Id_010;GetTempPath;
CPP;Directory_Manipulation_Practice;Perform Directory Manipulation;https://doc.casthighlight.com/CloudReady_Directory_Manipulation_Practice?auth=977d0e61c5d240f729856db9d227aaf5;Id_055;DirectoryCreate;
CPP;Directory_Manipulation_Practice;Perform Directory Manipulation;https://doc.casthighlight.com/CloudReady_Directory_Manipulation_Practice?auth=977d0e61c5d240f729856db9d227aaf5;Id_013;DirectoryDelete;
